string,prefix,word,sep,pos,year,rel_freq
ultraconservateurs,ultra,conservateurs,FUSION,Adj_Nom,1981,0.018397528196419658
ultraconservatrice,ultra,conservatrice,FUSION,Adj_Nom,1981,0.009198764098209829
ultracontemporain,ultra,contemporain,FUSION,Adj_Nom,1981,0.0015331273497016388
ultracourte,ultra,courte,FUSION,Adj,1981,0.0015331273497016388
ultracourtes,ultra,courtes,FUSION,Adj,1981,0.0045993820491049145
ultrafine,ultra,fine,FUSION,Adj_Nom,1981,0.026063164944927858
ultrafines,ultra,fines,FUSION,Adj_Nom,1981,0.03679505639283933
ultrafrais,ultra,frais,FUSION,Adj_Nom_Adv,1981,0.0015331273497016388
ultraimpérialisme,ultra,impérialisme,FUSION,Nom,1981,0.0015331273497016388
ultralibéral,ultra,libéral,FUSION,Adj_Nom,1981,0.01073189144791147
ultralibérale,ultra,libérale,FUSION,Adj_Nom,1981,0.01226501879761311
ultralibéralisme,ultra,libéralisme,FUSION,Nom,1981,0.007665636748508194
ultraléger,ultra,léger,FUSION,Adj_Nom_Adv,1981,0.01073189144791147
ultralégers,ultra,légers,FUSION,Adj_Nom,1981,0.0015331273497016388
ultramicroscope,ultra,microscope,FUSION,Nom,1981,0.0045993820491049145
ultramicroscopique,ultra,microscopique,FUSION,Adj,1981,0.015331273497016388
ultramince,ultra,mince,FUSION,Vrb_Adv_Adj,1981,0.007665636748508194
ultraminces,ultra,minces,FUSION,Vrb_Adj,1981,0.03832818374254097
ultramodernes,ultra,modernes,FUSION,Adj_Nom,1981,0.05365945723955736
ultranationalisme,ultra,nationalisme,FUSION,Nom,1981,0.01073189144791147
ultranationaliste,ultra,nationaliste,FUSION,Adj_Nom,1981,0.02146378289582294
ultranationalistes,ultra,nationalistes,FUSION,Adj_Nom,1981,0.05979196663836391
ultrapur,ultra,pur,FUSION,Adj_Nom,1981,0.0015331273497016388
ultrapure,ultra,pure,FUSION,Adj_Nom,1981,0.0045993820491049145
ultrapurs,ultra,purs,FUSION,Adj_Nom,1981,0.009198764098209829
ultrarapide,ultra,rapide,FUSION,Adj_Nom,1981,0.030662546994032768
ultrarapides,ultra,rapides,FUSION,Adj_Nom,1981,0.027596292294629496
ultraréactionnaire,ultra,réactionnaire,FUSION,Adj_Nom,1981,0.018397528196419658
ultraréactionnaires,ultra,réactionnaires,FUSION,Adj_Nom,1981,0.009198764098209829
ultraréalisme,ultra,réalisme,FUSION,Nom,1981,0.0045993820491049145
ultraréaliste,ultra,réaliste,FUSION,Adj_Nom,1981,0.003066254699403277
ultraréfractaires,ultra,réfractaires,FUSION,Adj_Nom,1981,0.0015331273497016388
ultrarévolutionnaire,ultra,révolutionnaire,FUSION,Adj_Nom,1981,0.009198764098209829
ultrarévolutionnaires,ultra,révolutionnaires,FUSION,Adj_Nom,1981,0.0045993820491049145
ultrasensible,ultra,sensible,FUSION,Adj_Nom,1981,0.018397528196419658
ultrasensibles,ultra,sensibles,FUSION,Adj_Nom,1981,0.02453003759522622
ultrasimple,ultra,simple,FUSION,Adj_Nom,1981,0.0015331273497016388
ultrasophistiqué,ultra,sophistiqué,FUSION,Vrb_Adj,1981,0.006132509398806555
ultrasophistiquée,ultra,sophistiquée,FUSION,Vrb_Adj,1981,0.003066254699403277
ultrasophistiquées,ultra,sophistiquées,FUSION,Vrb_Adj,1981,0.007665636748508194
ultrasophistiqués,ultra,sophistiqués,FUSION,Vrb_Adj,1981,0.007665636748508194
ultraspécialisation,ultra,spécialisation,FUSION,Nom,1981,0.0045993820491049145
ultraspécialisé,ultra,spécialisé,FUSION,Vrb_Adj,1981,0.0015331273497016388
ultraspécialisée,ultra,spécialisée,FUSION,Vrb_Adj,1981,0.003066254699403277
ultraspécialisées,ultra,spécialisées,FUSION,Vrb_Adj,1981,0.0045993820491049145
ultraspécialisés,ultra,spécialisés,FUSION,Vrb_Adj,1981,0.0015331273497016388
extra blanc,extra,blanc,ESPACE,Adj_Nom,1981,0.0045993820491049145
extra clair,extra,clair,ESPACE,Adj_Nom_Adv,1981,0.0015331273497016388
extra dur,extra,dur,ESPACE,Adj_Nom_Adv,1981,0.0045993820491049145
extra fin,extra,fin,ESPACE,Adj_Nom_Adv,1981,0.006132509398806555
extra large,extra,large,ESPACE,Adj_Nom_Adv,1981,0.007665636748508194
extra long,extra,long,ESPACE,Adj_Nom_Adv,1981,0.0015331273497016388
extra mince,extra,mince,ESPACE,Vrb_Adv_Adj,1981,0.0045993820491049145
extra minces,extra,minces,ESPACE,Vrb_Adj,1981,0.0045993820491049145
extra plat,extra,plat,ESPACE,Adj_Nom_Adv,1981,0.003066254699403277
extra plate,extra,plate,ESPACE,Adj_Nom,1981,0.0015331273497016388
hyper centralisée,hyper,centralisée,ESPACE,Vrb_Adj,1981,0.003066254699403277
hyper concentration,hyper,concentration,ESPACE,Nom,1981,0.0045993820491049145
hyper consommation,hyper,consommation,ESPACE,Nom,1981,0.0015331273497016388
hyper fine,hyper,fine,ESPACE,Adj_Nom,1981,0.003066254699403277
hyper puissance,hyper,puissance,ESPACE,Nom,1981,0.0015331273497016388
hyper réalisme,hyper,réalisme,ESPACE,Nom,1981,0.0015331273497016388
hyper réaliste,hyper,réaliste,ESPACE,Adj_Nom,1981,0.0015331273497016388
hyper sensibilité,hyper,sensibilité,ESPACE,Nom,1981,0.003066254699403277
hyper sensible,hyper,sensible,ESPACE,Adj_Nom,1981,0.003066254699403277
hyper tension,hyper,tension,ESPACE,Nom,1981,0.0015331273497016388
maxi pour,maxi,pour,ESPACE,Adv_Nom,1981,0.003066254699403277
super dur,super,dur,ESPACE,Adj_Nom_Adv,1981,0.0015331273497016388
super gros,super,gros,ESPACE,Adj_Nom_Adv,1981,0.022996910245524586
super groupe,super,groupe,ESPACE,Vrb_Nom,1981,0.0015331273497016388
super lourd,super,lourd,ESPACE,Adj_Nom_Adv,1981,0.0015331273497016388
super marché,super,marché,ESPACE,Vrb_Nom,1981,0.015331273497016388
super mini,super,mini,ESPACE,Adj_Nom,1981,0.0015331273497016388
super ordinateur,super,ordinateur,ESPACE,Nom,1981,0.009198764098209829
super pour,super,pour,ESPACE,Adv_Nom,1981,0.003066254699403277
super puissance,super,puissance,ESPACE,Nom,1981,0.0045993820491049145
super puissances,super,puissances,ESPACE,Nom,1981,0.02912941964433113
super rapide,super,rapide,ESPACE,Adj_Nom,1981,0.003066254699403277
super simple,super,simple,ESPACE,Adj_Nom,1981,0.003066254699403277
super star,super,star,ESPACE,Nom,1981,0.013798146147314748
super très,super,très,ESPACE,Adv,1981,0.0015331273497016388
ultra basiques,ultra,basiques,ESPACE,Adj,1981,0.0015331273497016388
ultra catholique,ultra,catholique,ESPACE,Adj_Nom,1981,0.0045993820491049145
ultra centrifugation,ultra,centrifugation,ESPACE,Nom,1981,0.0015331273497016388
ultra classique,ultra,classique,ESPACE,Adj_Nom,1981,0.003066254699403277
ultra conservateur,ultra,conservateur,ESPACE,Adj_Nom,1981,0.01073189144791147
ultra conservatrice,ultra,conservatrice,ESPACE,Adj_Nom,1981,0.0015331273497016388
ultra courte,ultra,courte,ESPACE,Adj,1981,0.0045993820491049145
ultra courtes,ultra,courtes,ESPACE,Adj,1981,0.0045993820491049145
ultra filtration,ultra,filtration,ESPACE,Nom,1981,0.0015331273497016388
ultra fine,ultra,fine,ESPACE,Adj_Nom,1981,0.003066254699403277
ultra fines,ultra,fines,ESPACE,Adj_Nom,1981,0.0015331273497016388
ultra libéral,ultra,libéral,ESPACE,Adj_Nom,1981,0.0045993820491049145
ultra libérale,ultra,libérale,ESPACE,Adj_Nom,1981,0.003066254699403277
ultra léger,ultra,léger,ESPACE,Adj_Nom_Adv,1981,0.016864400846718027
ultra légers,ultra,légers,ESPACE,Adj_Nom,1981,0.006132509398806555
ultra légère,ultra,légère,ESPACE,Adj,1981,0.0015331273497016388
ultra légères,ultra,légères,ESPACE,Adj,1981,0.0015331273497016388
ultra modernes,ultra,modernes,ESPACE,Adj_Nom,1981,0.006132509398806555
ultra nationalisme,ultra,nationalisme,ESPACE,Nom,1981,0.0015331273497016388
ultra nationaliste,ultra,nationaliste,ESPACE,Adj_Nom,1981,0.0045993820491049145
ultra nationalistes,ultra,nationalistes,ESPACE,Adj_Nom,1981,0.0045993820491049145
ultra pour,ultra,pour,ESPACE,Adv_Nom,1981,0.0045993820491049145
ultra pur,ultra,pur,ESPACE,Adj_Nom,1981,0.009198764098209829
ultra pure,ultra,pure,ESPACE,Adj_Nom,1981,0.003066254699403277
ultra rapide,ultra,rapide,ESPACE,Adj_Nom,1981,0.026063164944927858
ultra rapides,ultra,rapides,ESPACE,Adj_Nom,1981,0.015331273497016388
ultra réactionnaire,ultra,réactionnaire,ESPACE,Adj_Nom,1981,0.0045993820491049145
ultra réactionnaires,ultra,réactionnaires,ESPACE,Adj_Nom,1981,0.0015331273497016388
ultra sensible,ultra,sensible,ESPACE,Adj_Nom,1981,0.013798146147314748
ultra sophistiqué,ultra,sophistiqué,ESPACE,Vrb_Adj,1981,0.0045993820491049145
ultra sophistiquée,ultra,sophistiquée,ESPACE,Vrb_Adj,1981,0.003066254699403277
ultra sophistiqués,ultra,sophistiqués,ESPACE,Vrb_Adj,1981,0.0015331273497016388
archi - classique,archi,classique,TIRET,Adj_Nom,1981,0.003066254699403277
archi - conservateur,archi,conservateur,TIRET,Adj_Nom,1981,0.0015331273497016388
archi - célèbre,archi,célèbre,TIRET,Vrb_Adj,1981,0.0015331273497016388
archi - politique,archi,politique,TIRET,Vrb_Nom_Adj,1981,0.0015331273497016388
archi - révolutionnaire,archi,révolutionnaire,TIRET,Adj_Nom,1981,0.0015331273497016388
archi - simple,archi,simple,TIRET,Adj_Nom,1981,0.003066254699403277
archi - écriture,archi,écriture,TIRET,Nom,1981,0.022996910245524586
extra - courtes,extra,courtes,TIRET,Adj,1981,0.0015331273497016388
extra - dur,extra,dur,TIRET,Adj_Nom_Adv,1981,0.007665636748508194
extra - durs,extra,durs,TIRET,Adj_Nom,1981,0.009198764098209829
extra - fin,extra,fin,TIRET,Adj_Nom_Adv,1981,0.0045993820491049145
extra - fine,extra,fine,TIRET,Adj_Nom,1981,0.0015331273497016388
extra - fines,extra,fines,TIRET,Adj_Nom,1981,0.0015331273497016388
extra - fins,extra,fins,TIRET,Adj_Nom,1981,0.018397528196419658
extra - gras,extra,gras,TIRET,Adj_Nom_Adv,1981,0.0045993820491049145
extra - large,extra,large,TIRET,Adj_Nom_Adv,1981,0.003066254699403277
extra - long,extra,long,TIRET,Adj_Nom_Adv,1981,0.0015331273497016388
extra - longue,extra,longue,TIRET,Adj_Nom,1981,0.0015331273497016388
extra - lourd,extra,lourd,TIRET,Adj_Nom_Adv,1981,0.01226501879761311
extra - lucide,extra,lucide,TIRET,Adj,1981,0.0475269478407508
extra - lucidité,extra,lucidité,TIRET,Nom,1981,0.006132509398806555
extra - léger,extra,léger,TIRET,Adj_Nom_Adv,1981,0.0015331273497016388
extra - légère,extra,légère,TIRET,Adj,1981,0.0045993820491049145
extra - mince,extra,mince,TIRET,Vrb_Adv_Adj,1981,0.003066254699403277
extra - minces,extra,minces,TIRET,Vrb_Adj,1981,0.02146378289582294
extra - neutre,extra,neutre,TIRET,Adj_Nom,1981,0.006132509398806555
extra - plat,extra,plat,TIRET,Adj_Nom_Adv,1981,0.018397528196419658
extra - plate,extra,plate,TIRET,Adj_Nom,1981,0.015331273497016388
extra - plats,extra,plats,TIRET,Adj_Nom,1981,0.01226501879761311
extra - pur,extra,pur,TIRET,Adj_Nom,1981,0.0045993820491049145
extra - purs,extra,purs,TIRET,Adj_Nom,1981,0.003066254699403277
extra - rapide,extra,rapide,TIRET,Adj_Nom,1981,0.006132509398806555
extra - riche,extra,riche,TIRET,Adj_Nom,1981,0.003066254699403277
extra - sec,extra,sec,TIRET,Adj_Nom_Adv,1981,0.0015331273497016388
hyper - actif,hyper,actif,TIRET,Adj_Nom,1981,0.009198764098209829
hyper - active,hyper,active,TIRET,Vrb_Nom_Adj,1981,0.0015331273497016388
hyper - activité,hyper,activité,TIRET,Nom,1981,0.015331273497016388
hyper - capitalisme,hyper,capitalisme,TIRET,Nom,1981,0.003066254699403277
hyper - centralisation,hyper,centralisation,TIRET,Nom,1981,0.01226501879761311
hyper - centralisé,hyper,centralisé,TIRET,Vrb_Adj,1981,0.01073189144791147
hyper - centralisée,hyper,centralisée,TIRET,Vrb_Adj,1981,0.015331273497016388
hyper - centre,hyper,centre,TIRET,Vrb_Nom,1981,0.015331273497016388
hyper - choix,hyper,choix,TIRET,Nom,1981,0.003066254699403277
hyper - civilisé,hyper,civilisé,TIRET,Vrb_Nom_Adj,1981,0.0015331273497016388
hyper - classique,hyper,classique,TIRET,Adj_Nom,1981,0.0015331273497016388
hyper - complexe,hyper,complexe,TIRET,Vrb_Nom_Adj,1981,0.0045993820491049145
hyper - complexes,hyper,complexes,TIRET,Vrb_Nom_Adj,1981,0.006132509398806555
hyper - concentration,hyper,concentration,TIRET,Nom,1981,0.007665636748508194
hyper - conscience,hyper,conscience,TIRET,Nom,1981,0.006132509398806555
hyper - conscient,hyper,conscient,TIRET,Adj_Nom,1981,0.003066254699403277
hyper - consommation,hyper,consommation,TIRET,Nom,1981,0.003066254699403277
hyper - contrôle,hyper,contrôle,TIRET,Vrb_Nom,1981,0.0045993820491049145
hyper - critique,hyper,critique,TIRET,Vrb_Nom_Adj,1981,0.0045993820491049145
hyper - critiques,hyper,critiques,TIRET,Vrb_Nom_Adj,1981,0.0015331273497016388
hyper - développement,hyper,développement,TIRET,Nom,1981,0.013798146147314748
hyper - individualisme,hyper,individualisme,TIRET,Nom,1981,0.0015331273497016388
hyper - individualiste,hyper,individualiste,TIRET,Adj_Nom,1981,0.0015331273497016388
hyper - industrialisée,hyper,industrialisée,TIRET,Vrb_Adj,1981,0.0015331273497016388
hyper - industrielle,hyper,industrielle,TIRET,Adj_Nom,1981,0.009198764098209829
hyper - lucide,hyper,lucide,TIRET,Adj,1981,0.0015331273497016388
hyper - marché,hyper,marché,TIRET,Vrb_Nom,1981,0.007665636748508194
hyper - marchés,hyper,marchés,TIRET,Nom,1981,0.015331273497016388
hyper - moderne,hyper,moderne,TIRET,Adj_Nom,1981,0.003066254699403277
hyper - métaphysique,hyper,métaphysique,TIRET,Vrb_Nom_Adj,1981,0.0015331273497016388
hyper - nationalisme,hyper,nationalisme,TIRET,Nom,1981,0.003066254699403277
hyper - nationaliste,hyper,nationaliste,TIRET,Adj_Nom,1981,0.0015331273497016388
hyper - nationalistes,hyper,nationalistes,TIRET,Adj_Nom,1981,0.0015331273497016388
hyper - nerveux,hyper,nerveux,TIRET,Adj_Nom,1981,0.003066254699403277
hyper - organisme,hyper,organisme,TIRET,Nom,1981,0.0015331273497016388
hyper - organisée,hyper,organisée,TIRET,Vrb_Adj,1981,0.003066254699403277
hyper - physique,hyper,physique,TIRET,Adj_Nom,1981,0.003066254699403277
hyper - production,hyper,production,TIRET,Nom,1981,0.01226501879761311
hyper - protection,hyper,protection,TIRET,Nom,1981,0.006132509398806555
hyper - puissance,hyper,puissance,TIRET,Nom,1981,0.003066254699403277
hyper - rationalisme,hyper,rationalisme,TIRET,Nom,1981,0.006132509398806555
hyper - rationaliste,hyper,rationaliste,TIRET,Adj_Nom,1981,0.006132509398806555
hyper - rationnelle,hyper,rationnelle,TIRET,Adj_Nom,1981,0.0015331273497016388
hyper - réaction,hyper,réaction,TIRET,Nom,1981,0.02146378289582294
hyper - réalisme,hyper,réalisme,TIRET,Nom,1981,0.018397528196419658
hyper - réaliste,hyper,réaliste,TIRET,Adj_Nom,1981,0.02146378289582294
hyper - réalistes,hyper,réalistes,TIRET,Adj_Nom,1981,0.013798146147314748
hyper - réalité,hyper,réalité,TIRET,Nom,1981,0.0015331273497016388
hyper - réel,hyper,réel,TIRET,Adj_Nom,1981,0.0015331273497016388
hyper - sensibilité,hyper,sensibilité,TIRET,Nom,1981,0.01073189144791147
hyper - sensible,hyper,sensible,TIRET,Adj_Nom,1981,0.007665636748508194
hyper - sophistiqué,hyper,sophistiqué,TIRET,Vrb_Adj,1981,0.006132509398806555
hyper - sophistiqués,hyper,sophistiqués,TIRET,Vrb_Adj,1981,0.003066254699403277
hyper - spécialisation,hyper,spécialisation,TIRET,Nom,1981,0.02453003759522622
hyper - spécialistes,hyper,spécialistes,TIRET,Adj_Nom,1981,0.003066254699403277
hyper - spécialisé,hyper,spécialisé,TIRET,Vrb_Adj,1981,0.009198764098209829
hyper - spécialisée,hyper,spécialisée,TIRET,Vrb_Adj,1981,0.0045993820491049145
hyper - spécialisés,hyper,spécialisés,TIRET,Vrb_Adj,1981,0.0045993820491049145
hyper - sécrétion,hyper,sécrétion,TIRET,Nom,1981,0.0015331273497016388
hyper - sélectif,hyper,sélectif,TIRET,Adj,1981,0.0015331273497016388
hyper - sélection,hyper,sélection,TIRET,Nom,1981,0.003066254699403277
hyper - technique,hyper,technique,TIRET,Adj_Nom,1981,0.007665636748508194
hyper - tension,hyper,tension,TIRET,Nom,1981,0.0015331273497016388
maxi - mini,maxi,mini,TIRET,Adj_Nom,1981,0.003066254699403277
méga - machine,méga,machine,TIRET,Vrb_Nom,1981,0.006132509398806555
méga - machines,méga,machines,TIRET,Vrb_Nom,1981,0.003066254699403277
méga - ordinateur,méga,ordinateur,TIRET,Nom,1981,0.0015331273497016388
méga - structure,méga,structure,TIRET,Vrb_Nom,1981,0.0015331273497016388
méga - structures,méga,structures,TIRET,Vrb_Nom,1981,0.0045993820491049145
super - actif,super,actif,TIRET,Adj_Nom,1981,0.003066254699403277
super - capitalisme,super,capitalisme,TIRET,Nom,1981,0.006132509398806555
super - centre,super,centre,TIRET,Vrb_Nom,1981,0.003066254699403277
super - concentration,super,concentration,TIRET,Nom,1981,0.0045993820491049145
super - conscience,super,conscience,TIRET,Nom,1981,0.006132509398806555
super - contrôle,super,contrôle,TIRET,Vrb_Nom,1981,0.0015331273497016388
super - critique,super,critique,TIRET,Vrb_Nom_Adj,1981,0.003066254699403277
super - grand,super,grand,TIRET,Adj_Nom_Adv,1981,0.032195674343734416
super - humain,super,humain,TIRET,Adj_Nom,1981,0.009198764098209829
super - impérialisme,super,impérialisme,TIRET,Nom,1981,0.01073189144791147
super - industrialisation,super,industrialisation,TIRET,Nom,1981,0.0015331273497016388
super - industrialisée,super,industrialisée,TIRET,Vrb_Adj,1981,0.0015331273497016388
super - industrielle,super,industrielle,TIRET,Adj_Nom,1981,0.018397528196419658
super - lourd,super,lourd,TIRET,Adj_Nom_Adv,1981,0.009198764098209829
super - léger,super,léger,TIRET,Adj_Nom_Adv,1981,0.003066254699403277
super - légers,super,légers,TIRET,Adj_Nom,1981,0.0015331273497016388
super - machine,super,machine,TIRET,Vrb_Nom,1981,0.006132509398806555
super - machines,super,machines,TIRET,Vrb_Nom,1981,0.007665636748508194
super - marché,super,marché,TIRET,Vrb_Nom,1981,0.08892138628269504
super - marchés,super,marchés,TIRET,Nom,1981,0.08585513158329176
super - mini,super,mini,TIRET,Adj_Nom,1981,0.0015331273497016388
super - moderne,super,moderne,TIRET,Adj_Nom,1981,0.003066254699403277
super - nationalisme,super,nationalisme,TIRET,Nom,1981,0.0015331273497016388
super - nationalistes,super,nationalistes,TIRET,Adj_Nom,1981,0.0015331273497016388
super - ordinateur,super,ordinateur,TIRET,Nom,1981,0.009198764098209829
super - organisation,super,organisation,TIRET,Nom,1981,0.01226501879761311
super - organisé,super,organisé,TIRET,Vrb_Adj,1981,0.003066254699403277
super - patriotes,super,patriotes,TIRET,Adj_Nom,1981,0.018397528196419658
super - production,super,production,TIRET,Nom,1981,0.027596292294629496
super - productions,super,productions,TIRET,Nom,1981,0.018397528196419658
super - puissance,super,puissance,TIRET,Nom,1981,0.12418331532583275
super - puissant,super,puissant,TIRET,Adj_Nom,1981,0.003066254699403277
super - puissante,super,puissante,TIRET,Adj,1981,0.0045993820491049145
super - puissantes,super,puissantes,TIRET,Adj,1981,0.0015331273497016388
super - puissants,super,puissants,TIRET,Adj_Nom,1981,0.0015331273497016388
super - rapide,super,rapide,TIRET,Adj_Nom,1981,0.003066254699403277
super - riche,super,riche,TIRET,Adj_Nom,1981,0.003066254699403277
super - riches,super,riches,TIRET,Adj_Nom,1981,0.007665636748508194
super - réalisme,super,réalisme,TIRET,Nom,1981,0.0015331273497016388
super - réflexion,super,réflexion,TIRET,Nom,1981,0.0015331273497016388
super - révolutionnaires,super,révolutionnaires,TIRET,Adj_Nom,1981,0.0015331273497016388
super - science,super,science,TIRET,Nom,1981,0.0015331273497016388
super - star,super,star,TIRET,Nom,1981,0.018397528196419658
super - sélection,super,sélection,TIRET,Nom,1981,0.0015331273497016388
super - technique,super,technique,TIRET,Adj_Nom,1981,0.0015331273497016388
supra - conducteurs,supra,conducteurs,TIRET,Adj_Nom,1981,0.01073189144791147
supra - conductivité,supra,conductivité,TIRET,Nom,1981,0.0015331273497016388
ultra - basique,ultra,basique,TIRET,Adj,1981,0.006132509398806555
ultra - basiques,ultra,basiques,TIRET,Adj,1981,0.02146378289582294
ultra - capitaliste,ultra,capitaliste,TIRET,Adj_Nom,1981,0.0015331273497016388
ultra - catholique,ultra,catholique,TIRET,Adj_Nom,1981,0.02146378289582294
ultra - catholiques,ultra,catholiques,TIRET,Adj_Nom,1981,0.015331273497016388
ultra - centralisme,ultra,centralisme,TIRET,Nom,1981,0.0015331273497016388
ultra - centralisé,ultra,centralisé,TIRET,Vrb_Adj,1981,0.003066254699403277
